fullname,address,code,name_province,cid_province,name_city,cid_city,phone_seal,phone_service,lat,lng,region
广汽埃安遂宁高新体验中心,四川省遂宁市船山区中国西部现代物流港玫瑰大道288号,SCJ0100,四川省,510000,遂宁市,510900,,,30.461340,105.572362,中西大区
广汽埃安乐山市中环球中心展示中心,乐山市市中区凤凰路中段112号,SCL0100-1,四川省,510000,乐山市,511100,,,29.595649,103.752095,中西大区
广汽埃安乐山市中展示中心,乐山市市中区龙游路北段518号1幢,SCL0100,四川省,510000,乐山市,511100,,,29.618625,103.742287,中西大区
广汽埃安南充高坪王府井展示中心,四川省南充市高坪区航空港工业集中区林海北路东侧,SCR3000,四川省,510000,南充市,511300,0817-2762888,0817-2762888,30.780306,106.141895,中西大区
广汽埃安南充高坪王府井展示中心,广汽埃安南充高坪王府井五国风情街1-5广汽埃安,SCR3000-1,四川省,510000,南充市,511300,0817-2762888,0817-2762888,30.773749,106.094347,中西大区
广汽埃安眉山东坡体验中心,四川省眉山市东坡区经济开发区新区本草大道南段10号C4幢,SCZ0100,四川省,510000,眉山市,511400,028-35018688,028-35016111,30.048318,103.831788,中西大区
广汽埃安宜宾三江新区体验中心,四川省宜宾市临港经济技术开发区港园大道西段9号中国西南机械装备贸易城A4幢4单元,SCQ3000,四川省,510000,宜宾市,511500,0831-3600839,0831-8888602,28.815082,104.728953,中西大区
广汽埃安达州达川体验中心,四川省达州市达川区杨柳街道中青路14号,SCS3000,四川省,510000,达州市,511700,0818-2971333,0818-2129106,31.175153,107.510935,中西大区
广汽埃安巴中经开万达展示中心,巴中市巴州区秦巴大道西段与白塔路交叉口东北角（巴中万达）,SCY0100-1,四川省,510000,巴中市,511900,,,31.847742,106.783440,中西大区
广汽埃安巴中经开体验中心,巴中市经开区秦巴大道杨家沟段先锋汽车产业园埃安店,SCY0100,四川省,510000,巴中市,511900,0827-8631999,0827-8667755,31.854583,106.812693,中西大区
广汽埃安西昌富远时代广场展示中心,西昌市航天大道三段时代广场,SCW3000-1,四川省,510000,凉山彝族自治州,513400,,,27.884961,102.258282,中西大区
广汽埃安西昌机场路展示中心,四川省西昌市机场路一段5号,SCW3000,四川省,510000,凉山彝族自治州,513400,0834-2165566,0834-3282345,27.906525,102.215627,中西大区
广汽埃安贵阳观山湖汽车公园体验中心,贵州省贵阳市观山湖金阳街道林城西路248号,GZA0300,贵州省,520000,贵阳市,520100,,,26.649661,106.617653,华南一区
广汽埃安贵阳观山湖云岩万达展示中心,贵州省贵阳市云岩区新添大道南段302号(云岩万达),GZA0100-1,贵州省,520000,贵阳市,520100,,,26.623245,106.739509,华南一区
广汽埃安贵阳观山湖体验中心,贵州省贵阳市观山湖区野鸭乡新寨村218号,GZA0100,贵州省,520000,贵阳市,520100,0851-86300800,0851-86300500,26.610639,106.665913,华南一区
广汽埃安贵阳南环体验中心,贵州省贵阳市经济技术开发区平桥街道办事处西南环线与中曹司大桥交汇处贵阳信城汽车贸易有限公司汽贸中心2号展厅,GZA0200,贵州省,520000,贵阳市,520100,0851-85660020,0851-86854656,26.503539,106.682039,华南一区
广汽埃安贵阳花溪体验中心,贵阳市花溪区孟关乡汽车贸易城,GZA6000,贵州省,520000,贵阳市,520100,0851-83635888,0851-83713388,26.410058,106.754447,华南一区
广汽埃安遵义汇川体验中心,贵州省遵义市汇川区汽车商贸城,GZC3100,贵州省,520000,遵义市,520300,0851-28219000,0851-28622318,27.778803,106.922006,中西大区
广汽埃安遵义汇川吾悦展示中心,遵义市红花岗区忠庄镇共青大道1号（吾悦广场）,GZC3100-1,贵州省,520000,遵义市,520300,,,27.657612,106.891853,华南一区
广汽埃安安顺西秀体验中心,贵州省安顺市西秀区新安街道两六路旁跃骏汽车产业园内,GZG0100,贵州省,520000,安顺市,520400,18690785241,17685379741,26.285325,106.008221,中西大区
广汽埃安毕节七星关展示中心,贵州省毕节市七星关区麻园街道学院路91号东客站内,GZF3000,贵州省,520000,毕节市,520500,0857-8708867,0857-8253858,27.312197,105.308517,华南一区
广汽埃安铜仁碧江体验中心,贵州省铜仁市碧江区灯塔武陵山国际汽车城仁惠路8号,GZD0100,贵州省,520000,铜仁市,520600,0856-6972333,0856-6982333,27.443100,109.144500,华南一区
广汽埃安黔西南兴义体验中心,贵州省黔西南布依族苗族自治州兴义市坪东街道坪东西路35号,GZE0100,贵州省,520000,黔西南布依族苗族自治州,522300,0859-3818866,0859-3818866,25.556540,104.521602,华南一区
广汽埃安兴义良驹梦乐城商超展示中心,贵州省黔西南州兴义市碧云路与桔香路交汇处（梦乐城）,GZE0100-1,贵州省,520000,黔西南布依族苗族自治州,522300,,,25.113652,104.923367,中西大区
广汽埃安凯里经开国贸商超展示中心,贵州省黔东南苗族侗族自治州凯里市北京西路21号（国贸购物中心）,GZH0100-1,贵州省,520000,黔东南苗族侗族自治州,522600,,,26.587410,107.979634,中西大区
广汽埃安凯里经开体验中心,贵州省黔东南州凯里经济开发区金源西大道5号 经纬汽车城8栋8号(原斯柯达4S店),GZH0100,贵州省,520000,黔东南苗族侗族自治州,522600,0855-8316518,0855-8316928,26.525186,107.866263,华南一区
广汽埃安昆明盘龙体验中心,昆明市盘龙区北京路都市车迷,YNA0300,云南省,530000,昆明市,530100,0871-68052000,0871-68053900,25.078411,102.729300,华南一区
广汽埃安昆明长盈爱琴海展示中心,云南省昆明市盘龙区瑞鼎城爱情海B棺6号口,YNA3000-1,云南省,530000,昆明市,530100,,,25.058157,102.739882,华南一区
广汽埃安昆明英茂宜家商超展示中心,昆明市五华区王筇路168号宜家家居一层荟聚F2 宜家荟聚,YNA0200-1,云南省,530000,昆明市,530100,,,25.094404,102.671686,中西大区
广汽埃安昆明小屯体验中心,云南省昆明高新区二环西路西侧小屯汽车城内3号地,YNA0200,云南省,530000,昆明市,530100,0871-68329122,0871-68332922,25.080020,102.671805,华南一区
广汽埃安昆明西山大悦城展示中心,云南省昆明市西山区环城南路618号（大悦城）,YNA3200-1,云南省,530000,昆明市,530100,,,25.028683,102.720002,华南一区
广汽埃安昆明西山展示中心,云南省昆明市西山区大悦城C区14号门,YNA3200,云南省,530000,昆明市,530100,0871-63334818,0871-68323330,25.028310,102.694282,华南一区
广汽埃安昆明西山碧鸡呈贡吾悦展示中心,云南省昆明市呈贡区彩云中路299号（呈贡吾悦）,YNA0100-1,云南省,530000,昆明市,530100,,,24.901942,102.803782,华南一区
广汽埃安昆明西山碧鸡体验中心,云南省昆明市西山区碧鸡汽车博览园4-1号,YNA0100,云南省,530000,昆明市,530100,0871-65108777,0871-68400066,24.999007,102.631564,华南一区
广汽埃安昆明经开展示中心,云南省昆明市官渡区经开区管委会博旺路F10号,YNA3000,云南省,530000,昆明市,530100,0871-63181988,0871-63181984,24.576000,102.481900,华南一区
广汽埃安普洱思茅体验中心,云南省普洱市思茅区思茅街道北郊社区居民委员会德化路第三号路（北部商业区西侧）,YNJ0100,云南省,530000,昆明市,530100,0879-2826608,18987927929,22.829470,100.983709,中西大区
广汽埃安曲靖开发区体验中心,云南省曲靖市西城街道办事处学府路172号,YND0100,云南省,530000,曲靖市,530300,0874-3250398,0874-3258428,25.523708,103.764922,中西大区
广汽埃安玉溪驰瑞万达商超展示中心,玉溪市市红塔区棋阳路66号（万达广场）,YNF0100-1,云南省,530000,玉溪市,530400,,,24.358917,102.553363,中西大区
广汽埃安玉溪腾霄体验中心,云南省玉溪市高新区腾霄路4号,YNF0100,云南省,530000,玉溪市,530400,0877-2686888,0877-6982888,24.328641,102.530740,中西大区
广汽埃安红河蒙自体验中心,云南省红河州蒙自市经济技术开发区生物资源加工区（州一中斜对面）,YNG0100,云南省,530000,红河哈尼族彝族自治州,532500,0873-3806888,0873-3728666,23.363264,103.153810,中西大区
广汽埃安文山东文体验中心,云南省文山壮族苗族自治州文山市新平街道红旗社区城南亚太车城后门环城东路,YNH0100,云南省,530000,文山壮族苗族自治州,532600,0876-3062111,0876-3062119,23.362874,104.279242,中西大区
广汽埃安西双版纳景洪体验中心,云南省西双版纳傣族自治州景洪市景洪农场原三分场电影院旁,YNK0100,云南省,530000,西双版纳傣族自治州,532800,0691-6633336,0691-6633332,22.004981,100.789701,中西大区
广汽埃安大理埃安体验中心,满江关宾路以北菠萝江以西,YNL0100,云南省,530000,大理白族自治州,532900,0872-2318088,0872-2399778,25.616359,100.306373,华南一区
广汽埃安西安太华体验中心,陕西省西安市经济技术开发区凤城五路99号院内,SNA0300,陕西省,610000,西安市,610100,029-81318686,029-81319911,34.195500,108.554200,华北二区
广汽埃安西安南城体验中心,西安市长安区普新二路普洛斯西安高新产业园A5库,SNA3100,陕西省,610000,西安市,610100,029-81106966,17792593616,34.193055,108.831873,华北二区
广汽埃安西安南城立丰城展示中心,西安市雁塔区丈八东路与子午大道交叉口立丰城生活广场一层1-1027,SNA3100-1,陕西省,610000,西安市,610100,17792593616,17792593616,34.203707,108.910981,华北二区
广汽埃安西安南城兰岛展示中心,西安市雁塔区科技六路与白沙路十字交叉口（兰岛广场）,SNA3100-2,陕西省,610000,西安市,610100,,,34.216609,108.907862,华北二区
广汽埃安西安西环小寨银泰展示中心,西安市雁塔区小寨西路26号小寨银泰城,SNA0400-1,陕西省,610000,西安市,610100,,,34.229751,108.947087,华北二区
广汽埃安太白印象城展示中心,西安市碑林区二环南路西段155号太白印象城,SNA0100-4,陕西省,610000,西安市,610100,,,34.241074,108.928517,华北二区
广汽埃安西安浐灞盛安广场展示中心,陕西省西安市碑林区含光北路107号（盛安广场）,SNA0200-1,陕西省,610000,西安市,610100,,,34.243883,108.928497,华北二区
广汽埃安西安沣东新城体验中心,陕西省西安市未央区三桥天台西路55号,SNA0100,陕西省,610000,西安市,610100,029-85796777,029-85796777,34.287958,108.826497,华北二区
广汽埃安西安东环王府井展示中心,西安市碑林区长安北路188号王府井永安宁购物中心内,SNA3300-1,陕西省,610000,西安市,610100,,,34.248807,108.941401,华北二区
广汽埃安西安东城体验中心,陕西省西安市灞桥区东南三环交汇处东城高端汽车主题公园,SNA0500,陕西省,610000,西安市,610100,029-83510666,029-83510666,34.227632,109.062203,中西大区
广汽埃安西安太华鑫苑大都汇展示中心,西安市莲湖区丰禾路251号鑫苑大都汇购物中心,SNA0300-2,陕西省,610000,西安市,610100,,,34.287943,108.906163,中西大区
广汽埃安西安沣东新城民乐万达展示中心,西安市新城区解放路111号（民乐园万达）,SNA0100-5,陕西省,610000,西安市,610100,,,34.274440,108.970864,华南二区
广汽埃安西安西环体验中心,西安市西咸新区沣东新城西三环与石化大道十字向北200米路西,SNA0400,陕西省,610000,西安市,610100,029-89308931,029-89308835,34.330886,108.853919,华南二区
广汽埃安西安太华幸福林带展示中心,西安市新城区万寿中路59号（幸福林带）,SNA0300-1,陕西省,610000,西安市,610100,,,34.270840,109.022273,华北二区
广汽埃安西安未央展示中心,陕西省西安市未央区未央路盛龙广场一层南区1F1030号商铺,SNA0100-2,陕西省,610000,西安市,610100,029-85796777,029-85796777,34.305332,108.949203,华北二区
广汽埃安西安大明宫万达展示中心,西安市未央区太华北路369号（大明宫万达）,SNA0100-3,陕西省,610000,西安市,610100,029-85796777,029-85796777,34.321301,108.980340,华北二区
广汽埃安西安浐灞体验中心,陕西省西安市浐灞生态区东三环立交通源路1680号浐灞汽车主题公园以内6号,SNA0200,陕西省,610000,西安市,610100,,,34.306213,109.056996,华北二区
广汽埃安西咸沣西展示中心,陕西省咸阳市秦都区统一西路643号,SND3000-1,陕西省,610000,咸阳市,610400,029-33139355,029-33139355,34.305987,108.721693,华北二区
广汽埃安咸阳西咸展示中心,陕西省咸阳市秦都区北上召汽车产业园汽车大道十字西130米,SND3000,陕西省,610000,咸阳市,610400,029-33116769,029-33116602,34.372025,108.681939,华北二区
广汽埃安渭南高新体验中心,陕西省渭南市高新技术产业开发区乐天大街西段88号广汽西北物流配送园区3号展厅,SNE0100,陕西省,610000,渭南市,610500,18220932668,18220932668,34.499310,109.442673,华北二区
广汽埃安延安宝塔展示中心,延安市宝塔区南二十里铺柳树巷金领世家,SNJ3000,陕西省,610000,延安市,610600,0911-2860808,0911-8870770,36.517216,109.473929,华北二区
广汽埃安汉中天汉体验中心,陕西省汉中市汉台区铺镇西汉高速公路引道天汉智慧车城内A5号商铺,SNF0100,陕西省,610000,汉中市,610700,0916-2813882,19991382200,33.085634,107.117289,中西大区
广汽埃安榆林榆阳体验中心,陕西省榆林市榆阳区汽车产业园榆麻路88号,SNK0100,陕西省,610000,榆林市,610800,0912-3610999,0912-3610509,38.343139,109.873507,中西大区
广汽埃安兰州城关展示中心,甘肃省兰州市城关区北滨河东路88号（西北汽车商城内-2）,GSA3100,甘肃省,620000,兰州市,620100,0931-7650222,0931-7650222,36.074571,103.854381,华北二区
广汽埃安兰州盐场路兰州中心展示中心,广汽埃安兰州中心商超店,GSA3100-1,甘肃省,620000,兰州市,620100,,,36.075060,103.781369,华北二区
广汽埃安庆阳西峰体验中心,甘肃省庆阳市西峰区庆化大道81号,GSM0100,甘肃省,620000,庆阳市,621000,0934-6660688,0934-6660388,35.757027,107.630632,华北二区
广汽埃安西宁东川工业园展示中心,青海省西宁市东川工业园昆仑东路6号,QHA3000,青海省,630000,西宁市,630100,0971-8205332,0971-8227980,36.573809,101.865277,华北二区
广汽埃安银川贺兰工业园区展示中心,宁夏贺兰工业园区永胜西路1号,NXA3000,宁夏回族自治区,640000,银川市,640100,0951-8863777,0951-5086177,38.547455,106.325829,华北二区
